#filename,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%),Histogram Limits,HistogramDetection_time_spent_on_frame (seconds),Histogram Total_time_spent_on_frame (seconds)
frame513.jpg,0.0853464603,0.0854127884,49.9522711754,63.1218246937,,0,,,,
frame514.jpg,0.0989411831,0.0992082119,50.0512123585,63.2210329056,,0,,,,
frame515.jpg,0.0851872921,0.0854665756,50.1363996506,63.3064994812,,0,,,,
frame516.jpg,0.0988769054,0.0991693974,50.235276556,63.4056688786,,57.590536474,,,,
frame517.jpg,0.0876152515,0.0876830101,50.3228918076,63.4933518887,,0,,,,
frame518.jpg,0.0996142864,0.099683857,50.422506094,63.5930357456,,0,,,,
frame519.jpg,0.0848086357,0.0848860264,50.5073147297,63.677921772,,0,,,,
frame520.jpg,0.1121834278,0.1122546673,50.6194981575,63.7901764393,,0,,,,
frame521.jpg,0.0877529144,0.0878215313,50.7072510719,63.8779979706,,0,,,,
frame522.jpg,0.1022416592,0.1023114204,50.8094927311,63.980309391,,0,,,,
frame523.jpg,0.0863615513,0.0864314556,50.8958542824,64.0667408466,,0,,,,
frame524.jpg,0.0999733448,0.1002601147,50.9958276272,64.1670009613,,0,,,,
frame525.jpg,0.0859017372,0.0859715462,51.0817293644,64.2529725075,,0,,,,
frame526.jpg,0.1011854172,0.1014801502,51.1829147816,64.3544526577,,62.2477772454,,,,
frame527.jpg,0.0876174927,0.0879184723,51.2705322742,64.44237113,,0,,,,
frame528.jpg,0.1023089886,0.1026702404,51.3728412628,64.5450413704,,0,,,,
frame529.jpg,0.0926291943,0.0926943302,51.4654704571,64.6377357006,,0,,,,
frame530.jpg,0.1102859497,0.1103527546,51.5757564068,64.7480884552,,0,,,,
frame531.jpg,0.0874370575,0.087501812,51.6631934643,64.8355902672,,0,,,,
frame532.jpg,0.1050213337,0.1053043365,51.768214798,64.9408946037,,0,,,,
frame533.jpg,0.0944326878,0.0945064068,51.8626474857,65.0354010105,,0,,,,
frame534.jpg,0.1018512249,0.1019186497,51.9644987106,65.1373196602,,0,,,,
frame535.jpg,0.0870068073,0.0870783329,52.051505518,65.2243979931,,0,,,,
frame536.jpg,0.1068588257,0.1069502831,52.1583643436,65.3313482761,,0,,,,
frame537.jpg,0.0872486591,0.0873157978,52.2456130028,65.4186640739,,0,,,,
frame538.jpg,0.1054170132,0.1054837227,52.3510300159,65.5241477966,,0,,,,
frame539.jpg,0.093338871,0.0934075356,52.4443688869,65.6175553322,,0,,,,
frame540.jpg,0.0924402714,0.092500782,52.5368091583,65.7100561142,,0,,,,
frame541.jpg,0.0866544724,0.0867239952,52.6234636307,65.7967801094,,0,,,,
frame542.jpg,0.0951428413,0.0952112675,52.718606472,65.8919913769,,0,,,,
frame543.jpg,0.0856870174,0.0857589245,52.8042934895,65.9777503014,,0,,,,
frame544.jpg,0.0972676277,0.0973433495,52.9015611172,66.0750936508,,0,,,,
frame545.jpg,0.0877914906,0.0878611088,52.9893526077,66.1629547596,,0,,,,
frame546.jpg,0.0997925758,0.0998655319,53.0891451836,66.2628202915,,0,,,,
frame547.jpg,0.084335041,0.0844104767,53.1734802246,66.3472307682,,0,,,,
frame548.jpg,0.099585104,0.0996555328,53.2730653286,66.446886301,,0,,,,
