#filename,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%),Histogram Limits,HistogramDetection_time_spent_on_frame (seconds),Histogram Total_time_spent_on_frame (seconds)
frame188.jpg,0.0794868946,0.0795459747,15.3447946072,15.3552565098,197.75784225,100,,,,
frame189.jpg,0.0827395439,0.0827997684,15.4275341511,15.4380562782,198.75784225,100,,,,
frame190.jpg,0.0810978889,0.0811535358,15.50863204,15.5192098141,199.75784225,100,,,,
frame191.jpg,0.0787762642,0.0788369179,15.5874083042,15.5980467319,200.75784225,100,,,,
frame192.jpg,0.0834047794,0.0834614277,15.6708130836,15.6815081596,201.75784225,100,,,,
frame193.jpg,0.0802366257,0.0802904606,15.7510497093,15.7617986202,202.75784225,100,,,,
frame194.jpg,0.0821151257,0.0821761608,15.833164835,15.843974781,203.75784225,100,,,,
frame195.jpg,0.0851605892,0.0852155685,15.9183254242,15.9291903496,204.75784225,100,,,,
frame196.jpg,0.0873826504,0.0874381542,16.0057080746,16.0166285038,205.75784225,100,,,,
frame197.jpg,0.0804666042,0.0805233955,16.0861746788,16.0971518993,206.75784225,100,,,,
frame198.jpg,0.0821195602,0.0821720123,16.168294239,16.1793239117,207.75784225,100,,,,
frame199.jpg,0.079987812,0.0800495148,16.2482820511,16.2593734264,208.75784225,100,,,,
frame200.jpg,0.0846010685,0.0846553802,16.3328831196,16.3440288067,209.75784225,100,,,,
frame201.jpg,0.0833163738,0.0833732605,16.4161994934,16.4274020672,210.75784225,100,,,,
frame202.jpg,0.0931141853,0.0931777477,16.5093136787,16.5205798149,211.75784225,100,,,,
frame203.jpg,0.0865869045,0.0866425991,16.5959005833,16.607222414,212.75784225,100,,,,
frame204.jpg,0.08970294,0.0897605419,16.6856035233,16.6969829559,213.75784225,100,,,,
frame205.jpg,0.0887901783,0.0888503551,16.7743937016,16.7858333111,214.75784225,100,,,,
frame206.jpg,0.0965388775,0.0965961456,16.870932579,16.8824294567,215.75784225,100,,,,
frame207.jpg,0.0904909611,0.0905474186,16.9614235401,16.9729768753,216.75784225,100,,,,
frame208.jpg,0.0903926373,0.0904513359,17.0518161774,17.0634282112,217.75784225,100,,,,
frame209.jpg,0.0909916401,0.091048193,17.1428078175,17.1544764042,218.75784225,100,,,,
frame210.jpg,0.0912714958,0.0913506985,17.2340793133,17.2458271027,219.75784225,100,,,,
frame211.jpg,0.0900891304,0.0901458263,17.3241684437,17.335972929,220.75784225,100,,,,
frame212.jpg,0.0935522556,0.093608427,17.4177206993,17.429581356,221.75784225,100,,,,
frame213.jpg,0.0849405289,0.084994173,17.5026612282,17.5145755291,222.75784225,100,,,,
